sentence,page,topic,similarity
2040年までにバリューチェーン全体を通じた 2040年までにエネルギー供給側の脱炭素化に資する製品・ • グ ローバルでのCO2回収の事業機会を拡大するため、大手エンジニアリング会社のサイペム社と包括ライセンス契約を締結するなど、パートナリングを拡大した。,83,生物および食料資源の汚染,0.3221
2040年までにエネルギー需要側の省エネ、脱炭素化、省人 • 大手セメントメーカーのハイデルベルク・マテリアルズ社からのCO2回収プラントのFEED受注をはじめ、多様な産業分野における多数のFS/FEED等に対応した。,83,気候変動への適応,0.3155
2040年までにエネルギー需要側の省エネ、脱炭素化、省人 • 大手セメントメーカーのハイデルベルク・マテリアルズ社からのCO2回収プラントのFEED受注をはじめ、多様な産業分野における多数のFS/FEED等に対応した。,83,生物および食料資源の汚染,0.3716
炭素循環に資する新製品・サービスを開発・実証する • 廃棄物の処理・利活用（加水分解）に向けた実証試験や、持続可能な航空燃料（SAF）をはじめとしたカーボンニュートラル燃料の製造技術開発等に取り組んでいる。,83,気候変動への適応,0.3129
炭素循環に資する新製品・サービスを開発・実証する • 廃棄物の処理・利活用（加水分解）に向けた実証試験や、持続可能な航空燃料（SAF）をはじめとしたカーボンニュートラル燃料の製造技術開発等に取り組んでいる。,83,生物および食料資源の汚染,0.3054
炭素循環に資する新製品・サービスを開発・実証する • 廃棄物の処理・利活用（加水分解）に向けた実証試験や、持続可能な航空燃料（SAF）をはじめとしたカーボンニュートラル燃料の製造技術開発等に取り組んでいる。,83,水の消費と取水,0.3115
炭素循環に資する新製品・サービスを開発・実証する • 廃棄物の処理・利活用（加水分解）に向けた実証試験や、持続可能な航空燃料（SAF）をはじめとしたカーボンニュートラル燃料の製造技術開発等に取り組んでいる。,83,海洋資源の採取と利用,0.3237
炭素循環に資する新製品・サービスを開発・実証する • 廃棄物の処理・利活用（加水分解）に向けた実証試験や、持続可能な航空燃料（SAF）をはじめとしたカーボンニュートラル燃料の製造技術開発等に取り組んでいる。,83,健康と安全,0.3087
"また、知能化物流システムの
顧客や利用者に寄り添った便利でサステナブル 顧客課題解決に対応する高度なAI・デジタルソリューションの 開発を継続している。",83,健康と安全,0.3255
CTO クリエイティブな製品を生み出すための • D（I デジタルイノベーション）人材育成計画を策定した。,83,労働時間,0.3054
CTO クリエイティブな製品を生み出すための • D（I デジタルイノベーション）人材育成計画を策定した。,83,児童労働,0.3188
"製品・事業/インフラのレジリエント化
設計・技術の開発、実用化を推進する • 上記シミュレーションでは、2023年9月の台風13号による日立工場の冠水被害を受けて、気候変動シナリオを考慮した豪雨過酷化の影響評価も実施した。",83,気候変動への適応,0.3016
安全・安心な社会の構築 • お 客さまへ提案するプラント建設案件へ防災シミュレーションを適用した。,83,健康と安全,0.3726
CTO • 2023年度のサイバーセキュリティ関連の研究開発投資実績は、2020年度比で2.0倍に増加した。,83,生物および食料資源の汚染,0.3087
CTO • 2023年度のサイバーセキュリティ関連の研究開発投資実績は、2020年度比で2.0倍に増加した。,83,健康と安全,0.3488
"サイバーセキュリティ技術の開発、実用化を推進する
セキュリティ対策の深化 • Charter of Trust※3で定めたセキュリティ基本要件（セキュリティバイデザイン）を制御システムセキュリティ管理者会議で共有した。",83,健康と安全,0.3329
"育の実施等を通じて、多様性の尊重に関する意識の向上を図る
重大災害件数をゼロにする • 2023年度は死亡・重大災害件数ゼロを達成した。",83,生物多様性の損失,0.375
安全で快適な職場の確保 毎年度の労働（休業）災害度数率を、同業種の事業者の平均以 • 休業災害度数率は、同業種の事業者平均より若干高い値になった。,83,労働条件,0.3062
安全で快適な職場の確保 毎年度の労働（休業）災害度数率を、同業種の事業者の平均以 • 休業災害度数率は、同業種の事業者平均より若干高い値になった。,83,労働時間,0.3397
安全で快適な職場の確保 毎年度の労働（休業）災害度数率を、同業種の事業者の平均以 • 休業災害度数率は、同業種の事業者平均より若干高い値になった。,83,健康と安全,0.39
"催）では、マテリアリティの目標実現に向けた事業活動を確 気候変動に関するリスク／機会の評価と管理はCSOが担
認し、今後の取り組みの方向性を議論し事業部門へ必要な 当し、サステナビリティ委員会に報告しています。",84,気候変動への適応,0.3802
"催）では、マテリアリティの目標実現に向けた事業活動を確 気候変動に関するリスク／機会の評価と管理はCSOが担
認し、今後の取り組みの方向性を議論し事業部門へ必要な 当し、サステナビリティ委員会に報告しています。",84,健康と安全,0.3129
"また、キャリア採用においても、 で採用活動を展開するとともに、SNSも活用して必要なス
ダイレクトリクルーティングの活用やウェルカムバック採用 キルを持つ人材の獲得につなげていきます。",88,海洋資源の採取と利用,0.3138
"ど、さまざまな機会を提供することを通じて、社員の新たな
社内の他部門に一定期間異動する「越境チャレンジ」、海 挑戦を支援しています。",89,気候変動への適応,0.3059
"ど、さまざまな機会を提供することを通じて、社員の新たな
社内の他部門に一定期間異動する「越境チャレンジ」、海 挑戦を支援しています。",89,海洋資源の使用,0.3194
"個々の力を引き出し、組
を行う当社グループの強みを活かし、成長が見込める事業 織全体のパフォーマンスを最大化することが必要です。",90,エネルギー,0.3408
"個々の力を引き出し、組
を行う当社グループの強みを活かし、成長が見込める事業 織全体のパフォーマンスを最大化することが必要です。",90,健康と安全,0.3152
"さらに、技術や技能、知見を 社員に新しいスキルや応用力を身につける機会にもつなが
継承し、後進を育てることで、未来へ続く確固たる事業基盤 ります。",91,健康と安全,0.3158
"私たちは、当社グループの全社員が、自分の 的価値を生み出すための自律的な行動を促すことにもつな
仕事の意義を感じ、誇りを持って働くことができること、 がると考えています。",92,労働時間,0.377
"私たちは、当社グループの全社員が、自分の 的価値を生み出すための自律的な行動を促すことにもつな
仕事の意義を感じ、誇りを持って働くことができること、 がると考えています。",92,健康と安全,0.3678
"私たちは、当社グループの全社員が、自分の 的価値を生み出すための自律的な行動を促すことにもつな
仕事の意義を感じ、誇りを持って働くことができること、 がると考えています。",92,児童労働,0.3261
"私たちは、当社グループの全社員が、自分の 的価値を生み出すための自律的な行動を促すことにもつな
仕事の意義を感じ、誇りを持って働くことができること、 がると考えています。",92,ロビー活動,0.3151
"こ
グループ 安全・健康方針」を制定しました。",93,健康と安全,0.528
"こ
グループ 安全・健康方針」を制定しました。",93,プライバシー,0.3117
"れらの取り組みが評価され、当社は2023年度に引き続き
全世界に跨る事業場において、安全かつ安心して業務を 「健康経営優良法人2024」に認定されました。",93,健康と安全,0.4613
"「その他の収益」および「その他の費用」は、受取配当金、固定資産売却損益、固定資産減損損失等か 女性管理職者数※（8 名） 単独 123 162 157 158
ら構成されています。",96,水の消費と取水,0.343
"エネルギー総消費量（GWh） ※10 1,718 1,783 1,746 1,734
※2 当 社は2017年10月1日付で普通株式10株につき1株の割合で株式併合を行い、2024年4月1日付で普通株式1株につき10株の割合で株式分割を行いました。",96,エネルギー,0.3123
"エネルギー総消費量（GWh） ※10 1,718 1,783 1,746 1,734
※2 当 社は2017年10月1日付で普通株式10株につき1株の割合で株式併合を行い、2024年4月1日付で普通株式1株につき10株の割合で株式分割を行いました。",96,水の消費と取水,0.349
"エネルギー総消費量（GWh） ※10 1,718 1,783 1,746 1,734
※2 当 社は2017年10月1日付で普通株式10株につき1株の割合で株式併合を行い、2024年4月1日付で普通株式1株につき10株の割合で株式分割を行いました。",96,海洋資源の使用,0.3048
